_id,timestamp
823841491838119539_328483914,2015-01-02T23:00:00.486Z
889275023075464382_301885660,2015-01-02T23:00:00.497Z
881653243724562022_486609478,2015-01-02T23:00:00.501Z
435140436207790423_228376209,2015-01-02T23:00:00.504Z
695572462646258459_228376209,2015-01-02T23:00:00.511Z
873679972709772851_328483914,2015-01-02T23:00:00.549Z
774360555917243195_490645347,2015-01-02T23:00:00.554Z
823840723466792540_328483914,2015-01-02T23:00:00.600Z
830886036186672293_328483914,2015-01-02T23:00:00.605Z
888940420178692256_1551408889,2015-01-02T23:00:00.608Z
435577860339722733_228376209,2015-01-02T23:00:00.657Z
696569756963236347_228376209,2015-01-02T23:00:00.661Z
881122005888085596_328483914,2015-01-02T23:00:00.663Z
777226344374563366_490645347,2015-01-02T23:00:00.714Z
889113636953020105_301885660,2015-01-02T23:00:00.719Z
889216461309752478_733459876,2015-01-02T23:00:00.723Z
516037176397588857_228376209,2015-01-02T23:00:00.772Z
480312448097905572_228376209,2015-01-02T23:00:00.774Z
830885166254468249_328483914,2015-01-02T23:00:00.777Z
868068121414282861_328483914,2015-01-02T23:00:00.826Z
780523771500262334_490645347,2015-01-02T23:00:00.830Z
884674009588454792_301885660,2015-01-02T23:00:00.833Z
889214350153006572_28995814,2015-01-02T23:00:00.851Z
425921311572945578_228376209,2015-01-02T23:00:00.855Z
560867450440313043_228376209,2015-01-02T23:00:00.859Z
833205951346322622_328483914,2015-01-02T23:00:00.863Z
874715678085295638_328483914,2015-01-02T23:00:00.867Z
887663507641357434_301885660,2015-01-02T23:00:00.871Z
889201541456985935_486609478,2015-01-02T23:00:00.886Z
408711871111293762_228376209,2015-01-02T23:00:00.891Z
695565734596766367_228376209,2015-01-02T23:00:00.894Z
864607805447679735_328483914,2015-01-02T23:00:00.897Z
875213866986712583_328483914,2015-01-02T23:00:00.902Z
784489010172359085_490645347,2015-01-02T23:00:01.831Z
844783490645193012_490645347,2015-01-02T23:00:01.835Z
883483680113521068_490645347,2015-01-02T23:00:01.837Z
889091417132550958_1360605561,2015-01-02T23:00:01.880Z
784190075210258413_635649820,2015-01-02T23:00:01.883Z
739808368122352863_635649820,2015-01-02T23:00:01.929Z
875500879536150289_635649820,2015-01-02T23:00:01.932Z
813905911994478882_490645347,2015-01-02T23:00:01.934Z
845681210977251542_490645347,2015-01-02T23:00:01.990Z
888395510619403113_490645347,2015-01-02T23:00:01.993Z
687762665020020539_635649820,2015-01-02T23:00:01.997Z
808508074243085952_635649820,2015-01-02T23:00:02.045Z
772405265768863733_635649820,2015-01-02T23:00:02.049Z
839122472646513611_574742339,2015-01-02T23:00:02.084Z
830855734987420211_490645347,2015-01-02T23:00:02.087Z
862056078853370415_490645347,2015-01-02T23:00:02.093Z
888891031071060191_490645347,2015-01-02T23:00:02.095Z
757122399124280630_635649820,2015-01-02T23:00:02.098Z
868865751988787175_635649820,2015-01-02T23:00:02.100Z
791996043449030360_635649820,2015-01-02T23:00:02.103Z
707710563573543415_185551515,2015-01-02T23:00:02.106Z
841873720053428400_490645347,2015-01-02T23:00:02.109Z
864224463456399383_490645347,2015-01-02T23:00:02.111Z
889126616016847789_573255479,2015-01-02T23:00:02.114Z
758649184987076366_635649820,2015-01-02T23:00:02.116Z
704302175711089667_635649820,2015-01-02T23:00:02.118Z
812016823977071886_635649820,2015-01-02T23:00:02.124Z
844738481107595919_490645347,2015-01-02T23:00:02.126Z
874751680854716646_490645347,2015-01-02T23:00:02.129Z
889106318618220079_635649820,2015-01-02T23:00:02.131Z
771872670849127647_635649820,2015-01-02T23:00:02.137Z
749837900816537229_635649820,2015-01-02T23:00:02.140Z
826526041392239974_635649820,2015-01-02T23:00:02.143Z
880342163330731538_298057082,2015-01-02T23:00:03.088Z
888534241335984506_1254506679,2015-01-02T23:00:03.090Z
888466544420967779_1581145500,2015-01-02T23:00:03.093Z
886701214816261287_1581145500,2015-01-02T23:00:03.096Z
668853551111155452_328483914,2015-01-02T23:00:03.098Z
760253707978616597_328483914,2015-01-02T23:00:03.100Z
783826033605160506_328483914,2015-01-02T23:00:03.102Z
832435683495228097_185551515,2015-01-02T23:00:03.104Z
846295002651635574_328483914,2015-01-02T23:00:03.107Z
537003650426154693_328483914,2015-01-02T23:00:03.109Z
889002854537746374_1581145500,2015-01-02T23:00:03.111Z
694071074630741162_328483914,2015-01-02T23:00:03.114Z
768918183850356281_328483914,2015-01-02T23:00:03.116Z
886908639108140256_488644354,2015-01-02T23:00:03.118Z
884786201031118418_298057082,2015-01-02T23:00:03.120Z
889050475301594761_1496438992,2015-01-02T23:00:03.123Z
884075035084969751_1581145500,2015-01-02T23:00:03.125Z
686699354286534551_328483914,2015-01-02T23:00:03.127Z
694071209972542637_328483914,2015-01-02T23:00:03.129Z
888297799236718495_488644354,2015-01-02T23:00:03.131Z
789814448490360065_328483914,2015-01-02T23:00:03.136Z
889053536698286943_1465788375,2015-01-02T23:00:03.138Z
478263166170377582_328483914,2015-01-02T23:00:03.141Z
555077596845256424_328483914,2015-01-02T23:00:03.143Z
602947757883075899_328483914,2015-01-02T23:00:03.145Z
742917352265166708_328483914,2015-01-02T23:00:03.147Z
773248180522134631_328483914,2015-01-02T23:00:03.149Z
886874849213563779_1254506679,2015-01-02T23:00:03.151Z
504304419781553673_328483914,2015-01-02T23:00:03.154Z
883516722236610526_1581145500,2015-01-02T23:00:03.157Z
624339992092421440_328483914,2015-01-02T23:00:03.164Z
757954207738048445_328483914,2015-01-02T23:00:03.166Z
888310686890069245_488644354,2015-01-02T23:00:03.170Z
793405829058210970_328483914,2015-01-02T23:00:04.352Z
