_id,timestamp
650577073975077625_501759873,2014-12-07T12:40:24.633Z
866590096584616415_501759873,2014-12-07T12:40:24.641Z
755630335144503803_501759873,2014-12-07T12:40:24.644Z
771592719654726466_501759873,2014-12-07T12:40:24.647Z
770159300668304094_501759873,2014-12-07T12:40:24.648Z
849196037155072525_501759873,2014-12-07T12:40:24.652Z
870211134562757019_54358321,2014-12-07T13:40:25.745Z
854176081494799399_243687172,2014-12-07T13:40:25.758Z
802289782439466131_9993764,2014-12-07T14:40:27.088Z
760251409181103523_9993764,2014-12-07T14:40:27.094Z
856639320063762604_227270535,2014-12-07T14:40:27.099Z
870250247102321966_9993764,2014-12-07T14:40:27.102Z
869626681701720458_227270535,2014-12-07T14:40:27.106Z
870307632998661889_245098214,2014-12-07T16:40:29.053Z
870296514964417968_1574448514,2014-12-07T16:40:29.055Z
795806514617505702_14638572,2014-12-07T16:40:29.059Z
861287043226610561_291462761,2014-12-07T16:40:29.060Z
867522644461213321_14638572,2014-12-07T16:40:29.063Z
846244750652287270_291462761,2014-12-07T16:40:29.064Z
854360950394832758_1359349080,2014-12-07T16:40:29.067Z
829730523208951959_291462761,2014-12-07T16:40:29.072Z
781225572479232661_9281241,2014-12-07T18:40:32.013Z
820367930374187532_9281241,2014-12-07T18:40:32.015Z
857369740959770723_9281241,2014-12-07T18:40:32.017Z
815099651850700799_1505596728,2014-12-07T18:40:32.019Z
775478641081674287_9281241,2014-12-07T18:40:32.028Z
815346195002754311_1505596728,2014-12-07T18:40:32.030Z
853047612198316356_9281241,2014-12-07T18:40:32.032Z
868252329102764039_9281241,2014-12-07T18:40:32.034Z
795763450479602078_9281241,2014-12-07T18:40:32.041Z
835918639660230696_9281241,2014-12-07T18:40:32.042Z
859942454706793154_9281241,2014-12-07T18:40:32.045Z
870373011098371668_1505596728,2014-12-07T18:40:32.046Z
803283119562255188_9281241,2014-12-07T18:40:32.055Z
847950167768525535_9281241,2014-12-07T18:40:32.057Z
865104763594959401_9281241,2014-12-07T18:40:32.059Z
808464640409561253_9281241,2014-12-07T18:40:32.067Z
849825377383836427_9281241,2014-12-07T18:40:32.069Z
866784678211971456_9281241,2014-12-07T18:40:32.071Z
803599252176488386_1359349080,2014-12-07T19:40:33.525Z
870470224394679426_195521628,2014-12-07T21:40:36.546Z
494324160403321740_268578819,2014-12-07T22:40:38.155Z
870211254720872325_373623022,2014-12-07T22:40:38.167Z
797620543422181837_268578819,2014-12-07T23:40:39.622Z
539652004635949938_195632509,2014-12-07T23:40:39.631Z
561405865318889635_195632509,2014-12-07T23:40:39.646Z
672252080709939426_268578819,2014-12-07T23:40:39.653Z
706672064675134298_195632509,2014-12-07T23:40:39.658Z
870793022333875791_195521628,2014-12-08T08:41:00.170Z
856632707451504102_5887096,2014-12-08T09:41:02.562Z
222608336936290226_5887096,2014-12-08T09:41:02.563Z
453280154179912886_5887096,2014-12-08T09:41:02.564Z
526037643874584251_5887096,2014-12-08T09:41:02.565Z
790005061309744969_5887096,2014-12-08T09:41:02.566Z
736959776786794330_5887096,2014-12-08T09:41:02.566Z
869811142881494320_5887096,2014-12-08T09:41:02.567Z
869867728228370085_5887096,2014-12-08T09:41:02.568Z
222586684680750853_5887096,2014-12-08T09:41:02.569Z
493063399175931265_5887096,2014-12-08T09:41:02.570Z
784238241277593045_5887096,2014-12-08T09:41:02.571Z
641144480495355119_5887096,2014-12-08T09:41:02.571Z
790017183620056189_5887096,2014-12-08T09:41:02.572Z
869793801699378813_5887096,2014-12-08T09:41:02.574Z
392540752961390307_5887096,2014-12-08T09:41:02.574Z
517845007607055999_5887096,2014-12-08T09:41:02.575Z
641143328823362781_5887096,2014-12-08T09:41:02.576Z
790000723141117633_5887096,2014-12-08T09:41:02.577Z
793531844286007092_5887096,2014-12-08T09:41:02.578Z
270797535_5887096,2014-12-08T09:41:02.580Z
392537043107890883_5887096,2014-12-08T09:41:02.581Z
641251855793439815_5887096,2014-12-08T09:41:02.582Z
523161934890059264_5887096,2014-12-08T09:41:02.582Z
789998553662539406_5887096,2014-12-08T09:41:02.583Z
799376582381717425_5887096,2014-12-08T09:41:02.584Z
200001150825580322_5887096,2014-12-08T09:41:02.585Z
411604424060880783_5887096,2014-12-08T09:41:02.586Z
525997081037424359_5887096,2014-12-08T09:41:02.586Z
691908028133328234_5887096,2014-12-08T09:41:02.587Z
790002046897014518_5887096,2014-12-08T09:41:02.588Z
809333371181253764_5887096,2014-12-08T09:41:02.589Z
846976545895258397_180012853,2014-12-08T12:41:13.312Z
870950016603095310_22439063,2014-12-08T13:41:16.831Z
870092802233185148_268578819,2014-12-08T14:41:20.504Z
689981944546147293_46486741,2014-12-08T14:41:20.505Z
796933808249876953_268578819,2014-12-08T14:41:20.506Z
634158502060440281_46486741,2014-12-08T14:41:20.507Z
788159404357401213_46486741,2014-12-08T14:41:20.510Z
666776208529898179_46486741,2014-12-08T14:41:20.511Z
613860227654826184_46486741,2014-12-08T14:41:20.512Z
637778075984804522_46486741,2014-12-08T14:41:20.513Z
783255891399621501_46486741,2014-12-08T14:41:20.516Z
622574461578328561_46486741,2014-12-08T14:41:20.517Z
618002955472944059_46486741,2014-12-08T14:41:20.518Z
660778482491144416_46486741,2014-12-08T14:41:20.519Z
758560159707118075_46486741,2014-12-08T14:41:20.522Z
613020279095638611_46486741,2014-12-08T14:41:20.523Z
618879363137092101_46486741,2014-12-08T14:41:20.524Z
834047688109949808_305995479,2014-12-08T14:41:20.525Z
710719351809587985_46486741,2014-12-08T14:41:20.527Z
612247428562368677_46486741,2014-12-08T14:41:20.528Z
620910401807923892_46486741,2014-12-08T14:41:20.529Z
861702602855209732_488138509,2014-12-08T15:41:24.456Z
871030808751137128_227270535,2014-12-08T16:41:28.705Z
871022462189858464_278818482,2014-12-08T16:41:28.711Z
865188759022786803_488138509,2014-12-08T16:41:28.716Z
865198400318396876_488138509,2014-12-08T16:41:28.722Z
871052277372638142_2756491,2014-12-08T17:41:32.802Z
871069375681946764_1496438992,2014-12-08T17:41:32.808Z
868747338947012239_551580040,2014-12-08T18:41:36.807Z
