votes,timestamp
498,2015-01-10T17:04:21.293Z
498,2015-01-10T18:04:39.214Z
498,2015-01-10T19:04:31.577Z
498,2015-01-10T20:04:44.443Z
498,2015-01-10T21:04:34.331Z
498,2015-01-10T22:04:22.421Z
498,2015-01-10T23:04:19.464Z
498,2015-01-11T00:04:37.654Z
498,2015-01-11T01:04:27.249Z
498,2015-01-11T02:04:30.141Z
498,2015-01-11T03:04:27.448Z
498,2015-01-11T04:04:43.347Z
498,2015-01-11T05:04:44.522Z
498,2015-01-11T06:04:30.772Z
498,2015-01-11T07:04:23.496Z
498,2015-01-11T08:04:21.680Z
498,2015-01-11T09:04:25.888Z
498,2015-01-11T10:04:37.656Z
498,2015-01-11T11:04:21.055Z
498,2015-01-11T12:04:25.542Z
498,2015-01-11T13:04:46.385Z
498,2015-01-11T15:23:58.080Z
498,2015-01-11T16:23:28.160Z
499,2015-01-11T17:23:24.379Z
499,2015-01-11T18:23:29.676Z
499,2015-01-11T19:23:12.036Z
499,2015-01-11T20:23:21.913Z
499,2015-01-11T21:23:31.971Z
499,2015-01-11T22:23:33.604Z
499,2015-01-11T23:23:21.046Z
499,2015-01-12T00:23:25.011Z
499,2015-01-12T01:23:25.883Z
499,2015-01-12T02:23:17.630Z
499,2015-01-12T04:23:23.903Z
499,2015-01-12T05:23:36.005Z
499,2015-01-12T06:23:35.602Z
499,2015-01-12T07:23:30.431Z
499,2015-01-12T08:23:43.932Z
499,2015-01-12T10:04:11.270Z
499,2015-01-12T11:05:49.287Z
499,2015-01-12T12:03:27.277Z
500,2015-01-12T13:03:19.841Z
500,2015-01-12T14:03:31.782Z
500,2015-01-12T15:03:25.047Z
500,2015-01-12T16:03:31.157Z
500,2015-01-12T17:03:18.728Z
500,2015-01-12T18:03:51.162Z
500,2015-01-12T19:03:54.374Z
500,2015-01-12T20:03:50.553Z
500,2015-01-12T21:03:46.016Z
500,2015-01-12T22:04:05.610Z
500,2015-01-12T23:03:28.491Z
500,2015-01-13T00:03:29.402Z
500,2015-01-13T01:03:53.259Z
500,2015-01-13T02:03:23.269Z
500,2015-01-13T03:03:41.272Z
500,2015-01-13T04:03:17.308Z
500,2015-01-13T05:02:57.806Z
500,2015-01-13T06:02:44.301Z
500,2015-01-13T07:02:50.169Z
500,2015-01-13T08:03:05.018Z
500,2015-01-13T09:03:07.945Z
500,2015-01-13T10:03:30.550Z
500,2015-01-13T11:03:31.110Z
500,2015-01-13T12:03:31.854Z
500,2015-01-13T13:03:33.370Z
500,2015-01-13T14:03:34.818Z
500,2015-01-13T15:03:52.164Z
500,2015-01-13T16:04:07.010Z
500,2015-01-13T17:04:00.982Z
500,2015-01-13T18:03:29.584Z
500,2015-01-13T19:03:30.209Z
500,2015-01-13T20:03:55.275Z
500,2015-01-13T21:03:29.266Z
500,2015-01-13T22:04:01.225Z
500,2015-01-13T23:04:08.986Z
500,2015-01-14T00:04:09.783Z
500,2015-01-14T01:03:25.614Z
500,2015-01-14T02:04:09.169Z
500,2015-01-14T03:04:10.754Z
500,2015-01-14T04:03:30.962Z
500,2015-01-14T05:04:03.729Z
500,2015-01-14T06:03:31.128Z
500,2015-01-14T07:03:49.469Z
500,2015-01-14T08:03:52.289Z
500,2015-01-14T09:04:08.799Z
500,2015-01-14T10:03:49.220Z
500,2015-01-14T11:03:53.978Z
500,2015-01-14T12:04:19.024Z
500,2015-01-14T13:03:59.041Z
500,2015-01-14T14:03:45.108Z
500,2015-01-14T15:03:45.787Z
500,2015-01-14T16:04:17.612Z
500,2015-01-14T17:24:32.374Z
500,2015-01-14T18:24:57.413Z
500,2015-01-14T19:24:54.493Z
500,2015-01-14T20:24:50.772Z
500,2015-01-14T21:25:00.014Z
500,2015-01-14T22:24:37.102Z
500,2015-01-14T23:24:29.676Z
500,2015-01-15T00:25:04.874Z
500,2015-01-15T01:24:57.739Z
500,2015-01-15T02:25:08.597Z
500,2015-01-15T03:24:32.740Z
500,2015-01-15T04:25:56.350Z
500,2015-01-15T05:25:08.811Z
500,2015-01-15T06:25:02.135Z
500,2015-01-15T07:24:59.925Z
500,2015-01-15T08:24:28.546Z
500,2015-01-15T09:24:41.435Z
500,2015-01-15T10:25:04.875Z
500,2015-01-15T11:25:18.286Z
500,2015-01-15T12:25:08.220Z
500,2015-01-15T13:25:08.230Z
500,2015-01-15T14:25:10.206Z
500,2015-01-15T14:52:22.760Z
500,2015-01-15T16:06:23.163Z
500,2015-01-15T17:06:24.254Z
500,2015-01-15T18:06:24.512Z
500,2015-01-15T19:52:49.957Z
500,2015-01-16T01:00:50.225Z
500,2015-01-16T02:00:47.505Z
500,2015-01-16T03:00:38.538Z
500,2015-01-16T04:01:00.549Z
500,2015-01-16T05:01:01.365Z
500,2015-01-16T06:01:13.019Z
500,2015-01-16T07:00:51.154Z
500,2015-01-16T08:01:47.426Z
500,2015-01-16T08:34:47.513Z
500,2015-01-16T09:36:16.265Z
500,2015-01-16T10:27:25.694Z
500,2015-01-16T10:33:42.696Z
500,2015-01-16T11:33:19.086Z
500,2015-01-16T12:33:30.541Z
500,2015-01-16T13:33:30.904Z
500,2015-01-16T14:35:08.485Z
500,2015-01-16T15:33:33.107Z
500,2015-01-16T16:33:21.316Z
500,2015-01-16T17:33:55.106Z
500,2015-01-16T18:33:49.627Z
500,2015-01-16T19:33:58.731Z
500,2015-01-16T20:33:42.357Z
500,2015-01-16T21:39:21.896Z
500,2015-01-16T21:52:04.042Z
500,2015-01-16T22:53:12.686Z
500,2015-01-16T23:51:49.286Z
500,2015-01-17T00:51:49.218Z
500,2015-01-17T01:51:57.657Z
500,2015-01-17T02:51:51.046Z
500,2015-01-17T03:52:17.433Z
500,2015-01-17T04:52:15.496Z
500,2015-01-17T05:52:10.587Z
500,2015-01-17T06:52:27.057Z
500,2015-01-17T07:52:11.422Z
500,2015-01-17T08:52:18.700Z
500,2015-01-17T09:33:42.791Z
500,2015-01-17T10:34:41.492Z
500,2015-01-17T11:33:37.576Z
500,2015-01-17T12:34:04.037Z
500,2015-01-17T13:34:59.145Z
501,2015-01-17T14:33:57.541Z
501,2015-01-17T15:34:42.115Z
501,2015-01-17T16:33:56.005Z
501,2015-01-17T17:33:51.603Z
501,2015-01-17T18:33:50.745Z
501,2015-01-17T19:33:59.315Z
501,2015-01-17T20:34:00.733Z
501,2015-01-17T21:34:01.901Z
501,2015-01-17T22:34:02.942Z
501,2015-01-17T23:34:01.024Z
501,2015-01-18T00:34:42.110Z
501,2015-01-18T01:33:50.507Z
501,2015-01-18T02:33:45.273Z
501,2015-01-18T03:34:05.645Z
501,2015-01-18T04:34:04.527Z
501,2015-01-18T05:34:03.164Z
501,2015-01-18T06:53:19.334Z
501,2015-01-18T07:34:34.329Z
501,2015-01-18T08:41:59.225Z
501,2015-01-18T09:33:51.735Z
501,2015-01-18T10:34:11.551Z
501,2015-01-18T11:34:12.947Z
501,2015-01-18T12:34:03.569Z
501,2015-01-18T13:34:24.911Z
501,2015-01-18T14:34:24.474Z
501,2015-01-18T15:34:17.043Z
501,2015-01-18T16:34:22.432Z
501,2015-01-18T17:33:31.303Z
501,2015-01-18T18:34:04.249Z
501,2015-01-18T19:33:32.586Z
501,2015-01-18T20:43:01.231Z
501,2015-01-18T21:33:43.516Z
501,2015-01-18T22:33:45.614Z
501,2015-01-18T23:33:50.582Z
501,2015-01-19T00:43:40.978Z
501,2015-01-19T01:33:48.894Z
501,2015-01-19T02:33:42.172Z
501,2015-01-19T03:38:33.553Z
501,2015-01-19T04:33:38.843Z
501,2015-01-19T05:41:05.745Z
501,2015-01-19T06:34:11.523Z
501,2015-01-19T07:33:39.989Z
501,2015-01-19T08:33:46.799Z
501,2015-01-19T09:41:36.184Z
501,2015-01-23T18:38:30.207Z
501,2015-01-23T19:37:55.829Z
501,2015-01-23T20:37:56.979Z
501,2015-01-23T21:38:07.485Z
501,2015-01-23T22:38:04.663Z
501,2015-01-23T23:37:56.933Z
501,2015-01-24T00:38:00.890Z
501,2015-01-24T01:38:03.589Z
501,2015-01-24T02:37:57.894Z
501,2015-01-24T03:37:59.008Z
501,2015-01-24T04:38:04.273Z
501,2015-01-24T05:38:07.573Z
501,2015-01-24T06:38:07.012Z
501,2015-01-24T07:38:18.750Z
501,2015-01-24T08:38:03.930Z
501,2015-01-24T09:38:12.106Z
501,2015-01-24T10:38:10.040Z
501,2015-01-24T11:38:03.060Z
501,2015-01-24T12:38:11.320Z
501,2015-01-24T13:38:15.909Z
501,2015-01-24T14:38:08.825Z
501,2015-01-24T15:38:31.394Z
501,2015-01-24T16:39:19.441Z
501,2015-01-24T17:39:54.826Z
501,2015-01-24T18:39:46.864Z
502,2015-01-25T11:56:51.223Z
502,2015-01-25T12:56:30.248Z
502,2015-01-26T09:19:30.721Z
502,2015-01-28T13:55:43.010Z
502,2015-01-28T14:53:20.282Z
502,2015-01-28T15:54:09.346Z
502,2015-01-28T16:53:42.325Z
502,2015-01-28T17:54:24.434Z
502,2015-01-28T18:53:41.744Z
502,2015-01-28T19:54:18.905Z
502,2015-01-28T20:53:51.335Z
502,2015-01-30T22:59:12.089Z
502,2015-01-30T23:55:25.995Z
502,2015-01-31T00:55:37.770Z
502,2015-01-31T01:56:36.683Z
502,2015-01-31T02:57:16.078Z
502,2015-01-31T03:57:28.156Z
502,2015-01-31T04:57:18.296Z
502,2015-02-02T14:15:23.553Z
502,2015-02-02T15:13:44.117Z
502,2015-02-02T16:13:26.242Z
502,2015-02-03T10:43:02.284Z
502,2015-02-03T11:41:56.180Z
502,2015-02-03T12:42:24.137Z
502,2015-02-03T13:41:52.100Z
502,2015-02-03T14:42:23.626Z
502,2015-02-03T15:46:50.185Z
502,2015-02-03T16:42:52.323Z
502,2015-02-03T17:43:14.199Z
502,2015-02-03T18:43:28.978Z
502,2015-02-03T19:41:56.038Z
502,2015-02-03T20:42:45.414Z
502,2015-02-03T21:42:10.839Z
502,2015-02-03T22:16:00.039Z
502,2015-02-03T23:15:20.035Z
502,2015-02-04T00:15:07.117Z
502,2015-02-04T01:15:31.388Z
502,2015-02-04T02:15:15.002Z
502,2015-02-04T03:15:22.573Z
502,2015-02-04T04:15:03.724Z
502,2015-02-04T05:16:05.877Z
502,2015-02-04T06:16:11.850Z
502,2015-02-04T07:16:41.426Z
502,2015-02-04T08:16:27.291Z
502,2015-02-04T09:21:24.011Z
502,2015-02-04T10:17:07.598Z
502,2015-02-04T11:17:02.264Z
502,2015-02-04T12:16:32.208Z
502,2015-02-04T13:17:03.907Z
502,2015-02-04T14:16:45.116Z
502,2015-02-04T15:18:31.266Z
502,2015-02-04T16:18:13.121Z
502,2015-02-04T17:17:22.753Z
502,2015-02-04T18:17:48.022Z
502,2015-02-04T19:17:30.163Z
502,2015-02-04T20:17:20.559Z
503,2015-02-09T13:39:05.280Z
503,2015-02-09T13:51:34.237Z
503,2015-02-12T08:48:12.640Z
503,2015-02-12T09:44:40.447Z
503,2015-02-12T10:44:47.567Z
503,2015-02-12T11:44:18.318Z
503,2015-02-12T12:43:46.694Z
503,2015-02-12T13:44:04.147Z
503,2015-02-12T14:43:53.248Z
503,2015-02-12T21:34:00.034Z
503,2015-02-12T22:36:07.242Z
503,2015-02-12T23:38:05.179Z
503,2015-02-13T00:40:08.798Z
