_id,timestamp
781578141865791803_316271971,2014-12-20T11:08:51.826Z
879127874288369795_1254506679,2014-12-20T11:08:51.836Z
879449439630978479_1159381978,2014-12-20T11:08:51.839Z
879485596468920677_1254506679,2014-12-20T11:08:51.841Z
871128652922372975_1254506679,2014-12-20T11:08:51.844Z
879559382876482888_1574448514,2014-12-20T11:08:51.851Z
873820260214128957_1254506679,2014-12-20T11:08:51.853Z
878380660607828891_1254506679,2014-12-20T11:08:51.854Z
878073108761870387_1425111215,2014-12-20T12:08:52.766Z
781800646189345486_1413669697,2014-12-20T12:08:52.772Z
800890265036587879_1425111215,2014-12-20T13:08:54.178Z
811700679936770357_1425111215,2014-12-20T13:08:54.180Z
850840296854061587_1425111215,2014-12-20T13:08:54.183Z
782520789475984283_1425111215,2014-12-20T13:08:54.191Z
818241810698797852_1425111215,2014-12-20T13:08:54.194Z
862823749430477208_1425111215,2014-12-20T13:08:54.195Z
785653994794189112_1425111215,2014-12-20T13:08:54.198Z
825475003088831092_1425111215,2014-12-20T13:08:54.200Z
879606899499268935_1549737237,2014-12-20T13:08:54.202Z
786875869318808317_1425111215,2014-12-20T13:08:54.211Z
835612826764771616_1425111215,2014-12-20T13:08:54.213Z
792966200607047823_1425111215,2014-12-20T13:08:54.219Z
844916511126782522_1425111215,2014-12-20T13:08:54.221Z
879654319974312658_1192978385,2014-12-20T14:08:55.617Z
869672460361673694_501759873,2014-12-20T14:08:55.618Z
874008356906827106_318927526,2014-12-20T14:08:55.620Z
864715037645482224_501759873,2014-12-20T14:08:55.621Z
827412249995651261_501759873,2014-12-20T14:08:55.625Z
851536785573686068_501759873,2014-12-20T14:08:55.626Z
854953932782053729_501759873,2014-12-20T14:08:55.628Z
854957363840166475_501759873,2014-12-20T14:08:55.630Z
866590096584616415_501759873,2014-12-20T14:08:55.635Z
878912330702727716_12764041,2014-12-20T15:08:58.307Z
794917108924103471_230119941,2014-12-20T15:08:58.309Z
879685546086664457_1491985673,2014-12-20T15:08:58.311Z
878912541466503724_12764041,2014-12-20T15:08:58.316Z
879688813248153952_1491985673,2014-12-20T15:08:58.317Z
879668634761873725_1360605561,2014-12-20T15:08:58.320Z
878961769559567026_12764041,2014-12-20T15:08:58.327Z
875428302848636096_1597246900,2014-12-20T15:08:58.328Z
876668694439693288_1376079641,2014-12-20T15:08:58.334Z
879685971347147031_1491985673,2014-12-20T15:08:58.335Z
869720733554391046_230119941,2014-12-20T15:08:58.341Z
879684727955371351_1597246900,2014-12-20T15:08:58.342Z
877689911478785773_256827244,2014-12-20T16:09:00.012Z
870205404264049062_544034649,2014-12-20T16:09:00.015Z
863830127581637330_544034649,2014-12-20T16:09:00.024Z
871761691015686991_544034649,2014-12-20T16:09:00.027Z
867305000115153435_544034649,2014-12-20T16:09:00.035Z
867964250868984075_544034649,2014-12-20T16:09:00.044Z
868727578042084118_544034649,2014-12-20T16:09:00.050Z
866886200017603325_1551408889,2014-12-20T17:09:02.950Z
879750974772458767_1597246900,2014-12-20T17:09:02.957Z
846615740323514927_1551408889,2014-12-20T17:09:02.964Z
844385883359899848_490645347,2014-12-20T20:09:10.581Z
866042136548963243_490645347,2014-12-20T20:09:10.582Z
644303295993129377_25974649,2014-12-20T20:09:10.587Z
839233921727426927_490645347,2014-12-20T20:09:10.587Z
839383343463494511_490645347,2014-12-20T20:09:10.593Z
657203730227702404_25974649,2014-12-20T20:09:10.594Z
834480753000936196_490645347,2014-12-20T20:09:10.599Z
849421841348260469_490645347,2014-12-20T20:09:10.605Z
647962123536214042_25974649,2014-12-20T20:09:10.616Z
839773170042448125_25974649,2014-12-20T20:09:10.618Z
832057963446840275_25974649,2014-12-20T21:09:13.234Z
739949045933975807_25974649,2014-12-20T21:09:13.239Z
879629016742927461_194716446,2014-12-20T21:09:13.243Z
597576174817843571_55604165,2014-12-21T00:09:21.476Z
879961291109628435_48168005,2014-12-21T00:09:21.477Z
655616266484128359_55604165,2014-12-21T00:09:21.480Z
195490761007378106_29143530,2014-12-21T00:09:21.481Z
794044055309850837_55604165,2014-12-21T00:09:21.484Z
264945824402190282_29143530,2014-12-21T00:09:21.485Z
805513856876091464_55604165,2014-12-21T00:09:21.488Z
266489777945521177_29143530,2014-12-21T00:09:21.489Z
809220463933856649_55604165,2014-12-21T00:09:21.493Z
510305044394356573_29143530,2014-12-21T00:09:21.494Z
879988257395710140_144596413,2014-12-21T01:09:24.381Z
880173491905611131_1359349080,2014-12-21T07:09:41.857Z
880236362614860493_2650665,2014-12-21T09:09:47.456Z
880223212649546189_573255479,2014-12-21T09:09:47.473Z
880266193758308053_1359349080,2014-12-21T10:09:50.256Z
880261997087998157_1465788375,2014-12-21T10:09:50.265Z
880258060003885183_1465788375,2014-12-21T10:09:50.274Z
880259058843828363_1465788375,2014-12-21T10:09:50.282Z
880271231835148472_1553095483,2014-12-21T10:09:50.289Z
880289140441955809_1419397894,2014-12-21T11:09:54.246Z
755272690029563393_488644354,2014-12-21T12:09:58.401Z
804866943984140709_40737111,2014-12-21T12:09:58.403Z
861650015643304749_40737111,2014-12-21T12:09:58.405Z
801645973964328418_488644354,2014-12-21T12:09:58.410Z
840598474572497645_40737111,2014-12-21T12:09:58.410Z
862367138288042914_40737111,2014-12-21T12:09:58.411Z
766509108246413757_40737111,2014-12-21T12:09:58.416Z
855840949490745939_40737111,2014-12-21T12:09:58.417Z
865962282740416665_40737111,2014-12-21T12:09:58.418Z
859460982875947389_40737111,2014-12-21T12:09:58.423Z
793468388526588430_40737111,2014-12-21T12:09:58.423Z
868963853627621647_40737111,2014-12-21T12:09:58.424Z
804357653229797425_40737111,2014-12-21T12:09:58.428Z
860127791287436105_40737111,2014-12-21T12:09:58.429Z
880389078493676600_1359349080,2014-12-21T14:10:06.788Z
874576881801006002_52340289,2014-12-21T14:10:06.794Z
852298647142966902_551580040,2014-12-21T14:10:06.802Z
859326490512251035_12916077,2014-12-21T15:10:11.526Z
880408543000379757_1493034207,2014-12-21T15:10:11.532Z
880407802343451842_246022682,2014-12-21T15:10:11.539Z
880406875579990336_1493034207,2014-12-21T15:10:11.550Z
880445344367677269_472432978,2014-12-21T16:10:16.303Z
841515913746137038_1419397894,2014-12-21T16:10:16.310Z
880475931135415736_1276156764,2014-12-21T17:10:20.718Z
880474649509609782_1493034207,2014-12-21T17:10:20.725Z
880506163580266055_1496438992,2014-12-21T18:10:25.093Z
525204599130347840_12916077,2014-12-21T19:10:29.267Z
579437329250310950_12916077,2014-12-21T19:10:29.268Z
836811578921769415_12916077,2014-12-21T19:10:29.269Z
526606506050771102_12916077,2014-12-21T19:10:29.273Z
596094092515007188_12916077,2014-12-21T19:10:29.274Z
837040852337481951_12916077,2014-12-21T19:10:29.275Z
531842803954670112_12916077,2014-12-21T19:10:29.279Z
640530543633553590_12916077,2014-12-21T19:10:29.280Z
530118213322725731_12916077,2014-12-21T19:10:29.286Z
641902704004750222_12916077,2014-12-21T19:10:29.291Z
532259855429327341_12916077,2014-12-21T19:10:29.296Z
707783876819344015_12916077,2014-12-21T19:10:29.297Z
880589935445635746_490645347,2014-12-21T21:10:40.083Z
583123299739966100_55604165,2014-12-21T21:10:40.089Z
844300574424898021_55604165,2014-12-21T21:10:40.098Z
880623968912650320_268578819,2014-12-21T22:10:46.271Z
787597860320929917_1413669697,2014-12-21T22:10:46.278Z
880870905867611777_29143530,2014-12-22T06:11:31.672Z
880871288312639116_29143530,2014-12-22T06:11:31.673Z
878497860090505669_210382217,2014-12-22T10:11:55.290Z
881046436651134728_1574448514,2014-12-22T12:12:07.368Z
881052456795847482_230119941,2014-12-22T12:12:07.369Z
881036828220783059_1549737237,2014-12-22T12:12:07.370Z
881066981414809989_478045907,2014-12-22T13:12:13.108Z
881098631088053242_144596413,2014-12-22T14:12:19.116Z
881113317484579021_1360605561,2014-12-22T14:12:19.123Z
881174974578344158_1465788375,2014-12-22T16:12:32.247Z
881197792588236082_427091312,2014-12-22T17:12:38.422Z
879453409666973862_1465788375,2014-12-22T17:12:38.424Z
881178480076964154_1465788375,2014-12-22T17:12:38.433Z
881193153948740968_1159381978,2014-12-22T17:12:38.433Z
860153192142403682_10616085,2014-12-22T17:12:38.443Z
881188998351209036_1465788375,2014-12-22T17:12:38.459Z
881187332407214621_1465788375,2014-12-22T17:12:38.468Z
881223599196301814_1413669697,2014-12-22T18:12:44.985Z
881213946387553859_7930822,2014-12-22T18:12:44.995Z
881223622313951717_1465788375,2014-12-22T18:12:45.004Z
881257267467514431_1513142171,2014-12-22T19:12:52.644Z
717442909850022528_268578819,2014-12-22T22:13:15.658Z
712307149245231499_268578819,2014-12-22T22:13:15.668Z
881340557480150345_1359349080,2014-12-22T22:13:15.678Z
870482644299254696_25331633,2014-12-22T23:13:23.640Z
881373329901529143_544034649,2014-12-22T23:13:23.656Z
881393190859016804_25331633,2014-12-23T00:13:31.346Z
881648684439779931_1258003661,2014-12-23T08:14:33.779Z
881672284125175143_194716446,2014-12-23T09:14:41.749Z
881709554587297605_1496438992,2014-12-23T10:14:49.422Z
881708486373566267_1496438992,2014-12-23T10:14:49.435Z
635479186159420813_502518056,2014-12-23T12:15:05.703Z
881765419189764849_573255479,2014-12-23T12:15:05.704Z
812404604666212696_490645347,2014-12-23T12:15:05.705Z
840693702308753615_490645347,2014-12-23T12:15:05.706Z
827949148342153336_490645347,2014-12-23T12:15:05.706Z
855519169675096676_490645347,2014-12-23T12:15:05.707Z
800114906921005385_490645347,2014-12-23T12:15:05.709Z
727601116374615637_502518056,2014-12-23T12:15:05.709Z
816026219824116184_490645347,2014-12-23T12:15:05.710Z
828860122733572717_490645347,2014-12-23T12:15:05.711Z
854348099722719453_220365043,2014-12-23T12:15:05.712Z
860068076199440860_490645347,2014-12-23T12:15:05.712Z
844125872459859187_502518056,2014-12-23T12:15:05.714Z
800117091792679288_490645347,2014-12-23T12:15:05.715Z
820700751692395420_490645347,2014-12-23T12:15:05.715Z
790654234818293830_220365043,2014-12-23T12:15:05.716Z
847960156762633000_490645347,2014-12-23T12:15:05.717Z
861021778234143703_490645347,2014-12-23T12:15:05.718Z
880413795878421632_502518056,2014-12-23T12:15:05.720Z
802607556161007841_490645347,2014-12-23T12:15:05.721Z
832444347718135902_490645347,2014-12-23T12:15:05.722Z
822180723242136392_490645347,2014-12-23T12:15:05.722Z
853824927684718630_490645347,2014-12-23T12:15:05.723Z
881756849684540896_1574448514,2014-12-23T12:15:05.724Z
881765986562516148_533401320,2014-12-23T12:15:05.725Z
806551869265899770_490645347,2014-12-23T12:15:05.725Z
827631038695305808_490645347,2014-12-23T12:15:05.726Z
835924924236656806_490645347,2014-12-23T12:15:05.727Z
854856384943321099_490645347,2014-12-23T12:15:05.728Z
860673845199307198_1425111215,2014-12-23T13:15:14.977Z
881841650204973357_617581829,2014-12-23T14:15:24.152Z
878366296700400507_220365043,2014-12-23T15:15:33.864Z
881851373683240213_310151306,2014-12-23T15:15:33.869Z
881903915136697881_1359349080,2014-12-23T16:15:43.822Z
881926805940908127_220365043,2014-12-23T17:15:53.059Z
881925100791387431_187432804,2014-12-23T17:15:53.069Z
881952588069451630_1597246900,2014-12-23T18:16:02.316Z
881986269817351583_1516148850,2014-12-23T19:16:11.636Z
881923476833447666_1516148850,2014-12-23T20:16:21.172Z
882048800219051484_1597246900,2014-12-23T21:16:30.992Z
868072383478029896_1572505566,2014-12-23T21:16:30.994Z
879126448433990591_26035961,2014-12-23T21:16:30.996Z
869460521546773484_490645347,2014-12-23T21:16:31.002Z
879545526209934816_263865444,2014-12-23T21:16:31.004Z
867524928860642591_1572505566,2014-12-23T21:16:31.007Z
879631022843951014_263865444,2014-12-23T21:16:31.009Z
872577667303006154_1572505566,2014-12-23T21:16:31.013Z
880354011734537488_263865444,2014-12-23T21:16:31.015Z
868072358328983110_1572505566,2014-12-23T21:16:31.021Z
880358020071486823_263865444,2014-12-23T21:16:31.022Z
882447233584010068_1607484931,2014-12-24T10:18:43.771Z
882407439327640052_553614685,2014-12-24T10:18:43.783Z
882425652193996362_29143530,2014-12-24T10:18:43.795Z
838851745098235439_50914862,2014-12-24T11:18:53.848Z
857688967377321569_50914862,2014-12-24T11:18:53.860Z
882597397685921298_1614684152,2014-12-24T15:19:33.838Z
882583852248261756_1614684152,2014-12-24T15:19:33.861Z
882337249457696837_490645347,2014-12-24T15:19:33.886Z
882412464337044637_502518056,2014-12-24T16:19:45.665Z
882637330014909594_426365620,2014-12-24T17:19:57.579Z
882719698657985894_1359349080,2014-12-24T19:20:22.084Z
882722908068574387_263865444,2014-12-24T20:20:34.073Z
882513141849060545_263865444,2014-12-24T20:20:34.088Z
882602495791527354_263865444,2014-12-24T20:20:34.101Z
882763248062399036_573255479,2014-12-24T21:20:46.272Z
882834208557908152_857452575,2014-12-24T23:21:11.086Z
882831451014017628_268578819,2014-12-24T23:21:11.098Z
883100287469784282_472432978,2014-12-25T08:23:03.514Z
883068700146889710_490645347,2014-12-25T08:23:03.531Z
883107297090408646_230512115,2014-12-25T08:23:03.544Z
883171683869988943_55604165,2014-12-25T10:23:28.434Z
883256416633730359_426365620,2014-12-25T13:24:07.279Z
883199179385502486_676813101,2014-12-25T14:24:19.798Z
883274669158643802_230119941,2014-12-25T14:24:19.813Z
883322556866475282_1597246900,2014-12-25T15:24:32.643Z
883342872875408194_617581829,2014-12-25T16:24:45.820Z
883369045894405014_617581829,2014-12-25T17:24:58.540Z
883483680113521068_490645347,2014-12-25T21:25:59.835Z
883524870756046166_256827244,2014-12-25T22:26:14.820Z
883505288274057630_55604165,2014-12-25T22:26:14.838Z
883599141010260084_1493034207,2014-12-26T00:26:41.604Z
882731551522485706_263865444,2014-12-26T13:29:36.822Z
883962527888111453_263865444,2014-12-26T13:29:36.827Z
883598348202917974_1493034207,2014-12-26T14:29:50.878Z
884106777496698931_1465788375,2014-12-26T17:30:31.611Z
884105093399756802_1465788375,2014-12-26T17:30:31.619Z
884114116991828265_1465788375,2014-12-26T17:30:31.641Z
884008038040957780_490645347,2014-12-26T18:30:46.009Z
744627515126853733_29441931,2014-12-26T20:31:25.959Z
807374840978616455_29441931,2014-12-26T20:31:25.960Z
884198448489855982_676813101,2014-12-26T20:31:25.961Z
741405454979969875_29441931,2014-12-26T20:31:25.970Z
795702858029609454_29441931,2014-12-26T20:31:25.971Z
877944101358416777_29441931,2014-12-26T20:31:25.972Z
747961909010904060_29441931,2014-12-26T20:31:25.980Z
811724451172200465_29441931,2014-12-26T20:31:25.981Z
869598703665322961_617581829,2014-12-26T20:31:25.982Z
750898949843202454_29441931,2014-12-26T20:31:25.991Z
867646167618302734_29441931,2014-12-26T20:31:25.992Z
871145057441061145_617581829,2014-12-26T20:31:25.993Z
779123488079098835_29441931,2014-12-26T20:31:25.999Z
867771710451888806_29441931,2014-12-26T20:31:26.000Z
884227537481707367_29143530,2014-12-26T21:31:46.390Z
718050344447128074_29441931,2014-12-26T21:31:46.391Z
689208716827701301_29441931,2014-12-26T21:31:46.397Z
723186566928675368_29441931,2014-12-26T21:31:46.397Z
703679069620678889_29441931,2014-12-26T21:31:46.403Z
654503763609793253_29441931,2014-12-26T21:31:46.407Z
720367465579557148_29441931,2014-12-26T21:31:46.408Z
698175235603444199_29441931,2014-12-26T21:31:46.414Z
723190725027443378_29441931,2014-12-26T21:31:46.414Z
881951015147553028_1468952703,2014-12-26T23:32:27.662Z
884278005545234165_1574448514,2014-12-26T23:32:27.663Z
884601973029442527_1553095483,2014-12-27T09:35:04.175Z
884615835782971411_573255479,2014-12-27T10:35:19.724Z
877555551415339589_1376079641,2014-12-27T11:35:35.895Z
884641830094029192_1465788375,2014-12-27T11:35:35.897Z
884634196994738840_1360605561,2014-12-27T11:35:35.897Z
884078655033608716_1376079641,2014-12-27T11:35:35.911Z
884648919960961531_1465788375,2014-12-27T11:35:35.917Z
884634570912242514_55604165,2014-12-27T11:35:35.918Z
884086764208687869_1376079641,2014-12-27T11:35:35.931Z
884650781081360685_174487069,2014-12-27T11:35:35.931Z
884672619187848110_1465788375,2014-12-27T12:35:51.622Z
