_id,timestamp
862098447598252713_1511200155,2014-12-27T13:43:22.349Z
451491234081329909_316271971,2014-12-27T13:43:22.354Z
884712959231967991_1465788375,2014-12-27T13:43:22.357Z
884641830094029192_1465788375,2014-12-27T13:43:22.358Z
854881718161797758_1511200155,2014-12-27T13:43:22.362Z
884718119089914734_1465788375,2014-12-27T13:43:22.366Z
710251046762369055_316271971,2014-12-27T13:43:22.367Z
807393310431590489_230119941,2014-12-27T13:43:22.368Z
878393635564763386_230119941,2014-12-27T13:43:22.370Z
881841650204973357_617581829,2014-12-27T13:43:22.440Z
867423508207137402_1511200155,2014-12-27T13:43:22.442Z
884719692625003407_1465788375,2014-12-27T13:43:22.444Z
631026578748265156_316271971,2014-12-27T13:43:22.445Z
884106777496698931_1465788375,2014-12-27T13:43:22.448Z
884672619187848110_1465788375,2014-12-27T13:43:22.451Z
863551780192153665_1511200155,2014-12-27T13:43:22.453Z
884716807312950095_1465788375,2014-12-27T13:43:22.455Z
863749455125900422_19373546,2014-12-27T13:43:22.457Z
884114116991828265_1465788375,2014-12-27T13:43:22.459Z
884695357551622202_230119941,2014-12-27T13:43:22.460Z
884674605818024860_1063206507,2014-12-27T13:43:22.462Z
530206577871737454_316271971,2014-12-27T13:43:22.464Z
884711331263201994_1465788375,2014-12-27T13:43:22.466Z
828926889674226276_230119941,2014-12-27T13:43:22.467Z
884706056775069292_1574448514,2014-12-27T13:43:22.468Z
884756171348150625_1491985673,2014-12-27T14:43:23.960Z
852758347729847884_502518056,2014-12-27T14:43:23.978Z
884733683478203134_1491985673,2014-12-27T14:43:23.979Z
722504005383603952_502518056,2014-12-27T14:43:23.986Z
822279089472933232_488644354,2014-12-27T14:43:23.988Z
883260703212418472_426365620,2014-12-27T14:43:23.989Z
741233293473597207_502518056,2014-12-27T14:43:23.990Z
884735780554705717_1491985673,2014-12-27T14:43:23.992Z
693938679864603374_268578819,2014-12-27T14:43:23.993Z
638381339182089773_502518056,2014-12-27T14:43:23.994Z
716758506986784400_502518056,2014-12-27T14:43:23.995Z
831770421811744345_488644354,2014-12-27T14:43:23.996Z
878730816967521957_426365620,2014-12-27T14:43:23.997Z
882831451014017628_268578819,2014-12-27T14:43:24.102Z
672618425079280153_268578819,2014-12-27T14:43:24.115Z
878735879000016636_502518056,2014-12-27T14:43:24.115Z
882615686358045005_360005963,2014-12-27T15:43:25.841Z
834840564625244415_1425111215,2014-12-27T15:43:25.844Z
